,Unnamed: 0,site_id,well_id,cell_type,dataset,experiment,plate,well,site,well_type,sirna,sirna_id
58597,100419,HUVEC-16_4_E17_2,HUVEC-16_4_E17,HUVEC,train,HUVEC-16,4,E17,2,treatment,s19911,994
58598,100420,HUVEC-16_4_E18_1,HUVEC-16_4_E18,HUVEC,train,HUVEC-16,4,E18,1,treatment,s20338,18
58599,100421,HUVEC-16_4_E18_2,HUVEC-16_4_E18,HUVEC,train,HUVEC-16,4,E18,2,treatment,s20338,18
58600,100422,HUVEC-16_4_E19_1,HUVEC-16_4_E19,HUVEC,train,HUVEC-16,4,E19,1,treatment,s20785,71
58601,100423,HUVEC-16_4_E19_2,HUVEC-16_4_E19,HUVEC,train,HUVEC-16,4,E19,2,treatment,s20785,71
58602,100424,HUVEC-16_4_E20_1,HUVEC-16_4_E20,HUVEC,train,HUVEC-16,4,E20,1,treatment,s20857,993
58603,100425,HUVEC-16_4_E20_2,HUVEC-16_4_E20,HUVEC,train,HUVEC-16,4,E20,2,treatment,s20857,993
58604,100426,HUVEC-16_4_E21_1,HUVEC-16_4_E21,HUVEC,train,HUVEC-16,4,E21,1,treatment,s20830,684
58605,100427,HUVEC-16_4_E21_2,HUVEC-16_4_E21,HUVEC,train,HUVEC-16,4,E21,2,treatment,s20830,684
58606,100428,HUVEC-16_4_E22_1,HUVEC-16_4_E22,HUVEC,train,HUVEC-16,4,E22,1,treatment,s21191,524
58607,100429,HUVEC-16_4_E22_2,HUVEC-16_4_E22,HUVEC,train,HUVEC-16,4,E22,2,treatment,s21191,524
58608,100430,HUVEC-16_4_E23_1,HUVEC-16_4_E23,HUVEC,train,HUVEC-16,4,E23,1,treatment,s223129,767
58609,100431,HUVEC-16_4_E23_2,HUVEC-16_4_E23,HUVEC,train,HUVEC-16,4,E23,2,treatment,s223129,767
58610,100432,HUVEC-16_4_F02_1,HUVEC-16_4_F02,HUVEC,train,HUVEC-16,4,F02,1,treatment,s20192,803
58611,100433,HUVEC-16_4_F02_2,HUVEC-16_4_F02,HUVEC,train,HUVEC-16,4,F02,2,treatment,s20192,803
58612,100434,HUVEC-16_4_F03_1,HUVEC-16_4_F03,HUVEC,train,HUVEC-16,4,F03,1,positive_control,s4165,1123
58613,100435,HUVEC-16_4_F03_2,HUVEC-16_4_F03,HUVEC,train,HUVEC-16,4,F03,2,positive_control,s4165,1123
58614,100436,HUVEC-16_4_F04_1,HUVEC-16_4_F04,HUVEC,train,HUVEC-16,4,F04,1,treatment,s20991,628
58615,100437,HUVEC-16_4_F04_2,HUVEC-16_4_F04,HUVEC,train,HUVEC-16,4,F04,2,treatment,s20991,628
58616,100438,HUVEC-16_4_F05_1,HUVEC-16_4_F05,HUVEC,train,HUVEC-16,4,F05,1,treatment,s21625,663
58617,100439,HUVEC-16_4_F05_2,HUVEC-16_4_F05,HUVEC,train,HUVEC-16,4,F05,2,treatment,s21625,663
58618,100440,HUVEC-16_4_F06_1,HUVEC-16_4_F06,HUVEC,train,HUVEC-16,4,F06,1,treatment,s20519,104
58619,100441,HUVEC-16_4_F06_2,HUVEC-16_4_F06,HUVEC,train,HUVEC-16,4,F06,2,treatment,s20519,104
58620,100442,HUVEC-16_4_F07_1,HUVEC-16_4_F07,HUVEC,train,HUVEC-16,4,F07,1,positive_control,s35651,1121
58621,100443,HUVEC-16_4_F07_2,HUVEC-16_4_F07,HUVEC,train,HUVEC-16,4,F07,2,positive_control,s35651,1121
58622,100444,HUVEC-16_4_F08_1,HUVEC-16_4_F08,HUVEC,train,HUVEC-16,4,F08,1,treatment,s9,193
58623,100445,HUVEC-16_4_F08_2,HUVEC-16_4_F08,HUVEC,train,HUVEC-16,4,F08,2,treatment,s9,193
58624,100446,HUVEC-16_4_F09_1,HUVEC-16_4_F09,HUVEC,train,HUVEC-16,4,F09,1,treatment,s223171,68
58625,100447,HUVEC-16_4_F09_2,HUVEC-16_4_F09,HUVEC,train,HUVEC-16,4,F09,2,treatment,s223171,68
58626,100448,HUVEC-16_4_F10_1,HUVEC-16_4_F10,HUVEC,train,HUVEC-16,4,F10,1,treatment,s20601,356
58627,100449,HUVEC-16_4_F10_2,HUVEC-16_4_F10,HUVEC,train,HUVEC-16,4,F10,2,treatment,s20601,356
58628,100450,HUVEC-16_4_F11_1,HUVEC-16_4_F11,HUVEC,train,HUVEC-16,4,F11,1,positive_control,s14484,1112
58629,100451,HUVEC-16_4_F11_2,HUVEC-16_4_F11,HUVEC,train,HUVEC-16,4,F11,2,positive_control,s14484,1112
58630,100452,HUVEC-16_4_F12_1,HUVEC-16_4_F12,HUVEC,train,HUVEC-16,4,F12,1,treatment,s223144,202
58631,100453,HUVEC-16_4_F12_2,HUVEC-16_4_F12,HUVEC,train,HUVEC-16,4,F12,2,treatment,s223144,202
58632,100454,HUVEC-16_4_F13_1,HUVEC-16_4_F13,HUVEC,train,HUVEC-16,4,F13,1,treatment,s20985,275
58633,100455,HUVEC-16_4_F13_2,HUVEC-16_4_F13,HUVEC,train,HUVEC-16,4,F13,2,treatment,s20985,275
58634,100456,HUVEC-16_4_F14_1,HUVEC-16_4_F14,HUVEC,train,HUVEC-16,4,F14,1,treatment,s19917,574
58635,100457,HUVEC-16_4_F14_2,HUVEC-16_4_F14,HUVEC,train,HUVEC-16,4,F14,2,treatment,s19917,574
58636,100458,HUVEC-16_4_F15_1,HUVEC-16_4_F15,HUVEC,train,HUVEC-16,4,F15,1,positive_control,s502431,1133
58637,100459,HUVEC-16_4_F15_2,HUVEC-16_4_F15,HUVEC,train,HUVEC-16,4,F15,2,positive_control,s502431,1133
58638,100460,HUVEC-16_4_F16_1,HUVEC-16_4_F16,HUVEC,train,HUVEC-16,4,F16,1,treatment,s19780,45
58639,100461,HUVEC-16_4_F16_2,HUVEC-16_4_F16,HUVEC,train,HUVEC-16,4,F16,2,treatment,s19780,45
58640,100462,HUVEC-16_4_F17_1,HUVEC-16_4_F17,HUVEC,train,HUVEC-16,4,F17,1,treatment,s20327,758
58641,100463,HUVEC-16_4_F17_2,HUVEC-16_4_F17,HUVEC,train,HUVEC-16,4,F17,2,treatment,s20327,758
58642,100464,HUVEC-16_4_F18_1,HUVEC-16_4_F18,HUVEC,train,HUVEC-16,4,F18,1,treatment,s19897,1038
58643,100465,HUVEC-16_4_F18_2,HUVEC-16_4_F18,HUVEC,train,HUVEC-16,4,F18,2,treatment,s19897,1038
58644,100466,HUVEC-16_4_F19_1,HUVEC-16_4_F19,HUVEC,train,HUVEC-16,4,F19,1,positive_control,s3887,1122
58645,100467,HUVEC-16_4_F19_2,HUVEC-16_4_F19,HUVEC,train,HUVEC-16,4,F19,2,positive_control,s3887,1122
58646,100468,HUVEC-16_4_F20_1,HUVEC-16_4_F20,HUVEC,train,HUVEC-16,4,F20,1,treatment,s19857,378
58647,100469,HUVEC-16_4_F20_2,HUVEC-16_4_F20,HUVEC,train,HUVEC-16,4,F20,2,treatment,s19857,378
58648,100470,HUVEC-16_4_F21_1,HUVEC-16_4_F21,HUVEC,train,HUVEC-16,4,F21,1,treatment,s20782,204
58649,100471,HUVEC-16_4_F21_2,HUVEC-16_4_F21,HUVEC,train,HUVEC-16,4,F21,2,treatment,s20782,204
58650,100472,HUVEC-16_4_F22_1,HUVEC-16_4_F22,HUVEC,train,HUVEC-16,4,F22,1,positive_control,s13580,1111
58651,100473,HUVEC-16_4_F22_2,HUVEC-16_4_F22,HUVEC,train,HUVEC-16,4,F22,2,positive_control,s13580,1111
58652,100474,HUVEC-16_4_F23_1,HUVEC-16_4_F23,HUVEC,train,HUVEC-16,4,F23,1,treatment,s20317,575
58653,100475,HUVEC-16_4_F23_2,HUVEC-16_4_F23,HUVEC,train,HUVEC-16,4,F23,2,treatment,s20317,575
58654,100476,HUVEC-16_4_G02_1,HUVEC-16_4_G02,HUVEC,train,HUVEC-16,4,G02,1,treatment,s21439,928
58655,100477,HUVEC-16_4_G02_2,HUVEC-16_4_G02,HUVEC,train,HUVEC-16,4,G02,2,treatment,s21439,928
58656,100478,HUVEC-16_4_G03_1,HUVEC-16_4_G03,HUVEC,train,HUVEC-16,4,G03,1,treatment,s223098,1037
58657,100479,HUVEC-16_4_G03_2,HUVEC-16_4_G03,HUVEC,train,HUVEC-16,4,G03,2,treatment,s223098,1037
58658,100480,HUVEC-16_4_G04_1,HUVEC-16_4_G04,HUVEC,train,HUVEC-16,4,G04,1,treatment,s200475,273
58659,100481,HUVEC-16_4_G04_2,HUVEC-16_4_G04,HUVEC,train,HUVEC-16,4,G04,2,treatment,s200475,273
58660,100482,HUVEC-16_4_G05_1,HUVEC-16_4_G05,HUVEC,train,HUVEC-16,4,G05,1,treatment,s19839,911
58661,100483,HUVEC-16_4_G05_2,HUVEC-16_4_G05,HUVEC,train,HUVEC-16,4,G05,2,treatment,s19839,911
58662,100484,HUVEC-16_4_G06_1,HUVEC-16_4_G06,HUVEC,train,HUVEC-16,4,G06,1,treatment,s20080,1081
58663,100485,HUVEC-16_4_G06_2,HUVEC-16_4_G06,HUVEC,train,HUVEC-16,4,G06,2,treatment,s20080,1081
58664,100486,HUVEC-16_4_G07_1,HUVEC-16_4_G07,HUVEC,train,HUVEC-16,4,G07,1,treatment,s21746,835
58665,100487,HUVEC-16_4_G07_2,HUVEC-16_4_G07,HUVEC,train,HUVEC-16,4,G07,2,treatment,s21746,835
58666,100488,HUVEC-16_4_G08_1,HUVEC-16_4_G08,HUVEC,train,HUVEC-16,4,G08,1,treatment,s19886,321
58667,100489,HUVEC-16_4_G08_2,HUVEC-16_4_G08,HUVEC,train,HUVEC-16,4,G08,2,treatment,s19886,321
58668,100490,HUVEC-16_4_G09_1,HUVEC-16_4_G09,HUVEC,train,HUVEC-16,4,G09,1,treatment,s21002,1095
58669,100491,HUVEC-16_4_G09_2,HUVEC-16_4_G09,HUVEC,train,HUVEC-16,4,G09,2,treatment,s21002,1095
58670,100492,HUVEC-16_4_G10_1,HUVEC-16_4_G10,HUVEC,train,HUVEC-16,4,G10,1,treatment,s21556,899
58671,100493,HUVEC-16_4_G10_2,HUVEC-16_4_G10,HUVEC,train,HUVEC-16,4,G10,2,treatment,s21556,899
58672,100494,HUVEC-16_4_G11_1,HUVEC-16_4_G11,HUVEC,train,HUVEC-16,4,G11,1,treatment,s20479,634
58673,100495,HUVEC-16_4_G11_2,HUVEC-16_4_G11,HUVEC,train,HUVEC-16,4,G11,2,treatment,s20479,634
58674,100496,HUVEC-16_4_G12_1,HUVEC-16_4_G12,HUVEC,train,HUVEC-16,4,G12,1,treatment,s21687,712
58675,100497,HUVEC-16_4_G12_2,HUVEC-16_4_G12,HUVEC,train,HUVEC-16,4,G12,2,treatment,s21687,712
58676,100498,HUVEC-16_4_G13_1,HUVEC-16_4_G13,HUVEC,train,HUVEC-16,4,G13,1,treatment,s21717,187
58677,100499,HUVEC-16_4_G13_2,HUVEC-16_4_G13,HUVEC,train,HUVEC-16,4,G13,2,treatment,s21717,187
58678,100500,HUVEC-16_4_G14_1,HUVEC-16_4_G14,HUVEC,train,HUVEC-16,4,G14,1,treatment,s21646,251
58679,100501,HUVEC-16_4_G14_2,HUVEC-16_4_G14,HUVEC,train,HUVEC-16,4,G14,2,treatment,s21646,251
58680,100502,HUVEC-16_4_G15_1,HUVEC-16_4_G15,HUVEC,train,HUVEC-16,4,G15,1,treatment,s20853,498
58681,100503,HUVEC-16_4_G15_2,HUVEC-16_4_G15,HUVEC,train,HUVEC-16,4,G15,2,treatment,s20853,498
58682,100504,HUVEC-16_4_G16_1,HUVEC-16_4_G16,HUVEC,train,HUVEC-16,4,G16,1,treatment,s19901,954
58683,100505,HUVEC-16_4_G16_2,HUVEC-16_4_G16,HUVEC,train,HUVEC-16,4,G16,2,treatment,s19901,954
58684,100506,HUVEC-16_4_G17_1,HUVEC-16_4_G17,HUVEC,train,HUVEC-16,4,G17,1,treatment,s19854,698
58685,100507,HUVEC-16_4_G17_2,HUVEC-16_4_G17,HUVEC,train,HUVEC-16,4,G17,2,treatment,s19854,698
58686,100508,HUVEC-16_4_G18_1,HUVEC-16_4_G18,HUVEC,train,HUVEC-16,4,G18,1,treatment,s21454,509
58687,100509,HUVEC-16_4_G18_2,HUVEC-16_4_G18,HUVEC,train,HUVEC-16,4,G18,2,treatment,s21454,509
58688,100510,HUVEC-16_4_G19_1,HUVEC-16_4_G19,HUVEC,train,HUVEC-16,4,G19,1,treatment,s21571,110
58689,100511,HUVEC-16_4_G19_2,HUVEC-16_4_G19,HUVEC,train,HUVEC-16,4,G19,2,treatment,s21571,110
58690,100512,HUVEC-16_4_G20_1,HUVEC-16_4_G20,HUVEC,train,HUVEC-16,4,G20,1,treatment,s20794,374
58691,100513,HUVEC-16_4_G20_2,HUVEC-16_4_G20,HUVEC,train,HUVEC-16,4,G20,2,treatment,s20794,374
58692,100514,HUVEC-16_4_G21_1,HUVEC-16_4_G21,HUVEC,train,HUVEC-16,4,G21,1,treatment,s21605,370
58693,100515,HUVEC-16_4_G21_2,HUVEC-16_4_G21,HUVEC,train,HUVEC-16,4,G21,2,treatment,s21605,370
58694,100516,HUVEC-16_4_G22_1,HUVEC-16_4_G22,HUVEC,train,HUVEC-16,4,G22,1,treatment,s21308,771
58695,100517,HUVEC-16_4_G22_2,HUVEC-16_4_G22,HUVEC,train,HUVEC-16,4,G22,2,treatment,s21308,771
58696,100518,HUVEC-16_4_G23_1,HUVEC-16_4_G23,HUVEC,train,HUVEC-16,4,G23,1,treatment,s21424,496
58697,100519,HUVEC-16_4_G23_2,HUVEC-16_4_G23,HUVEC,train,HUVEC-16,4,G23,2,treatment,s21424,496
58698,100520,HUVEC-16_4_H02_1,HUVEC-16_4_H02,HUVEC,train,HUVEC-16,4,H02,1,treatment,s21456,418
58699,100521,HUVEC-16_4_H02_2,HUVEC-16_4_H02,HUVEC,train,HUVEC-16,4,H02,2,treatment,s21456,418
58700,100522,HUVEC-16_4_H03_1,HUVEC-16_4_H03,HUVEC,train,HUVEC-16,4,H03,1,positive_control,s8645,1137
58701,100523,HUVEC-16_4_H03_2,HUVEC-16_4_H03,HUVEC,train,HUVEC-16,4,H03,2,positive_control,s8645,1137
58702,100524,HUVEC-16_4_H04_1,HUVEC-16_4_H04,HUVEC,train,HUVEC-16,4,H04,1,treatment,s19869,1005
58703,100525,HUVEC-16_4_H04_2,HUVEC-16_4_H04,HUVEC,train,HUVEC-16,4,H04,2,treatment,s19869,1005
58704,100526,HUVEC-16_4_H05_1,HUVEC-16_4_H05,HUVEC,train,HUVEC-16,4,H05,1,treatment,s21449,280
58705,100527,HUVEC-16_4_H05_2,HUVEC-16_4_H05,HUVEC,train,HUVEC-16,4,H05,2,treatment,s21449,280
58706,100528,HUVEC-16_4_H06_1,HUVEC-16_4_H06,HUVEC,train,HUVEC-16,4,H06,1,treatment,s19761,728
58707,100529,HUVEC-16_4_H06_2,HUVEC-16_4_H06,HUVEC,train,HUVEC-16,4,H06,2,treatment,s19761,728
58708,100530,HUVEC-16_4_H07_1,HUVEC-16_4_H07,HUVEC,train,HUVEC-16,4,H07,1,positive_control,s501342,1129
58709,100531,HUVEC-16_4_H07_2,HUVEC-16_4_H07,HUVEC,train,HUVEC-16,4,H07,2,positive_control,s501342,1129
58710,100532,HUVEC-16_4_H08_1,HUVEC-16_4_H08,HUVEC,train,HUVEC-16,4,H08,1,treatment,s20642,720
58711,100533,HUVEC-16_4_H08_2,HUVEC-16_4_H08,HUVEC,train,HUVEC-16,4,H08,2,treatment,s20642,720
58712,100534,HUVEC-16_4_H09_1,HUVEC-16_4_H09,HUVEC,train,HUVEC-16,4,H09,1,treatment,s21212,773
58713,100535,HUVEC-16_4_H09_2,HUVEC-16_4_H09,HUVEC,train,HUVEC-16,4,H09,2,treatment,s21212,773
58714,100536,HUVEC-16_4_H10_1,HUVEC-16_4_H10,HUVEC,train,HUVEC-16,4,H10,1,treatment,s21694,817
58715,100537,HUVEC-16_4_H10_2,HUVEC-16_4_H10,HUVEC,train,HUVEC-16,4,H10,2,treatment,s21694,817
58716,100538,HUVEC-16_4_H11_1,HUVEC-16_4_H11,HUVEC,train,HUVEC-16,4,H11,1,positive_control,s501357,1131
58717,100539,HUVEC-16_4_H11_2,HUVEC-16_4_H11,HUVEC,train,HUVEC-16,4,H11,2,positive_control,s501357,1131
58718,100540,HUVEC-16_4_H12_1,HUVEC-16_4_H12,HUVEC,train,HUVEC-16,4,H12,1,treatment,s20109,711
58719,100541,HUVEC-16_4_H12_2,HUVEC-16_4_H12,HUVEC,train,HUVEC-16,4,H12,2,treatment,s20109,711
58720,100542,HUVEC-16_4_H13_1,HUVEC-16_4_H13,HUVEC,train,HUVEC-16,4,H13,1,treatment,s20056,1009
58721,100543,HUVEC-16_4_H13_2,HUVEC-16_4_H13,HUVEC,train,HUVEC-16,4,H13,2,treatment,s20056,1009
58722,100544,HUVEC-16_4_H14_1,HUVEC-16_4_H14,HUVEC,train,HUVEC-16,4,H14,1,treatment,s21496,30
58723,100545,HUVEC-16_4_H14_2,HUVEC-16_4_H14,HUVEC,train,HUVEC-16,4,H14,2,treatment,s21496,30
58724,100546,HUVEC-16_4_H15_1,HUVEC-16_4_H15,HUVEC,train,HUVEC-16,4,H15,1,positive_control,s15788,1115
58725,100547,HUVEC-16_4_H15_2,HUVEC-16_4_H15,HUVEC,train,HUVEC-16,4,H15,2,positive_control,s15788,1115
58726,100548,HUVEC-16_4_H16_1,HUVEC-16_4_H16,HUVEC,train,HUVEC-16,4,H16,1,treatment,s20747,630
58727,100549,HUVEC-16_4_H16_2,HUVEC-16_4_H16,HUVEC,train,HUVEC-16,4,H16,2,treatment,s20747,630
58728,100550,HUVEC-16_4_H17_1,HUVEC-16_4_H17,HUVEC,train,HUVEC-16,4,H17,1,treatment,s20104,862
58729,100551,HUVEC-16_4_H17_2,HUVEC-16_4_H17,HUVEC,train,HUVEC-16,4,H17,2,treatment,s20104,862
58730,100552,HUVEC-16_4_H18_1,HUVEC-16_4_H18,HUVEC,train,HUVEC-16,4,H18,1,treatment,s20019,1011
58731,100553,HUVEC-16_4_H18_2,HUVEC-16_4_H18,HUVEC,train,HUVEC-16,4,H18,2,treatment,s20019,1011
58732,100554,HUVEC-16_4_H19_1,HUVEC-16_4_H19,HUVEC,train,HUVEC-16,4,H19,1,positive_control,s7128,1136
58733,100555,HUVEC-16_4_H19_2,HUVEC-16_4_H19,HUVEC,train,HUVEC-16,4,H19,2,positive_control,s7128,1136
58734,100556,HUVEC-16_4_H20_1,HUVEC-16_4_H20,HUVEC,train,HUVEC-16,4,H20,1,treatment,s20566,1055
58735,100557,HUVEC-16_4_H20_2,HUVEC-16_4_H20,HUVEC,train,HUVEC-16,4,H20,2,treatment,s20566,1055
58736,100558,HUVEC-16_4_H21_1,HUVEC-16_4_H21,HUVEC,train,HUVEC-16,4,H21,1,treatment,s21735,610
58737,100559,HUVEC-16_4_H21_2,HUVEC-16_4_H21,HUVEC,train,HUVEC-16,4,H21,2,treatment,s21735,610
58738,100560,HUVEC-16_4_H22_1,HUVEC-16_4_H22,HUVEC,train,HUVEC-16,4,H22,1,positive_control,s501351,1130
58739,100561,HUVEC-16_4_H22_2,HUVEC-16_4_H22,HUVEC,train,HUVEC-16,4,H22,2,positive_control,s501351,1130
58740,100562,HUVEC-16_4_H23_1,HUVEC-16_4_H23,HUVEC,train,HUVEC-16,4,H23,1,treatment,s20834,200
58741,100563,HUVEC-16_4_H23_2,HUVEC-16_4_H23,HUVEC,train,HUVEC-16,4,H23,2,treatment,s20834,200
58742,100564,HUVEC-16_4_I02_1,HUVEC-16_4_I02,HUVEC,train,HUVEC-16,4,I02,1,treatment,s20917,386
58743,100565,HUVEC-16_4_I02_2,HUVEC-16_4_I02,HUVEC,train,HUVEC-16,4,I02,2,treatment,s20917,386
58744,100566,HUVEC-16_4_I03_1,HUVEC-16_4_I03,HUVEC,train,HUVEC-16,4,I03,1,treatment,s21366,573
58745,100567,HUVEC-16_4_I03_2,HUVEC-16_4_I03,HUVEC,train,HUVEC-16,4,I03,2,treatment,s21366,573
58746,100568,HUVEC-16_4_I04_1,HUVEC-16_4_I04,HUVEC,train,HUVEC-16,4,I04,1,treatment,s21398,37
58747,100569,HUVEC-16_4_I04_2,HUVEC-16_4_I04,HUVEC,train,HUVEC-16,4,I04,2,treatment,s21398,37
58748,100570,HUVEC-16_4_I05_1,HUVEC-16_4_I05,HUVEC,train,HUVEC-16,4,I05,1,treatment,s21499,1094
58749,100571,HUVEC-16_4_I05_2,HUVEC-16_4_I05,HUVEC,train,HUVEC-16,4,I05,2,treatment,s21499,1094
58750,100572,HUVEC-16_4_I06_1,HUVEC-16_4_I06,HUVEC,train,HUVEC-16,4,I06,1,treatment,s20575,9
58751,100573,HUVEC-16_4_I06_2,HUVEC-16_4_I06,HUVEC,train,HUVEC-16,4,I06,2,treatment,s20575,9
58752,100574,HUVEC-16_4_I07_1,HUVEC-16_4_I07,HUVEC,train,HUVEC-16,4,I07,1,treatment,s21480,31
58753,100575,HUVEC-16_4_I07_2,HUVEC-16_4_I07,HUVEC,train,HUVEC-16,4,I07,2,treatment,s21480,31
58754,100576,HUVEC-16_4_I08_1,HUVEC-16_4_I08,HUVEC,train,HUVEC-16,4,I08,1,treatment,s21412,958
58755,100577,HUVEC-16_4_I08_2,HUVEC-16_4_I08,HUVEC,train,HUVEC-16,4,I08,2,treatment,s21412,958
58756,100578,HUVEC-16_4_I09_1,HUVEC-16_4_I09,HUVEC,train,HUVEC-16,4,I09,1,treatment,s20873,16
58757,100579,HUVEC-16_4_I09_2,HUVEC-16_4_I09,HUVEC,train,HUVEC-16,4,I09,2,treatment,s20873,16
58758,100580,HUVEC-16_4_I10_1,HUVEC-16_4_I10,HUVEC,train,HUVEC-16,4,I10,1,treatment,s20388,985
58759,100581,HUVEC-16_4_I10_2,HUVEC-16_4_I10,HUVEC,train,HUVEC-16,4,I10,2,treatment,s20388,985
58760,100582,HUVEC-16_4_I11_1,HUVEC-16_4_I11,HUVEC,train,HUVEC-16,4,I11,1,treatment,s19757,953
58761,100583,HUVEC-16_4_I11_2,HUVEC-16_4_I11,HUVEC,train,HUVEC-16,4,I11,2,treatment,s19757,953
58762,100584,HUVEC-16_4_I12_1,HUVEC-16_4_I12,HUVEC,train,HUVEC-16,4,I12,1,treatment,s21197,107
58763,100585,HUVEC-16_4_I12_2,HUVEC-16_4_I12,HUVEC,train,HUVEC-16,4,I12,2,treatment,s21197,107
58764,100586,HUVEC-16_4_I13_1,HUVEC-16_4_I13,HUVEC,train,HUVEC-16,4,I13,1,treatment,s223097,430
58765,100587,HUVEC-16_4_I13_2,HUVEC-16_4_I13,HUVEC,train,HUVEC-16,4,I13,2,treatment,s223097,430
58766,100588,HUVEC-16_4_I14_1,HUVEC-16_4_I14,HUVEC,train,HUVEC-16,4,I14,1,treatment,s19961,971
58767,100589,HUVEC-16_4_I14_2,HUVEC-16_4_I14,HUVEC,train,HUVEC-16,4,I14,2,treatment,s19961,971
58768,100590,HUVEC-16_4_I15_1,HUVEC-16_4_I15,HUVEC,train,HUVEC-16,4,I15,1,treatment,s20159,906
58769,100591,HUVEC-16_4_I15_2,HUVEC-16_4_I15,HUVEC,train,HUVEC-16,4,I15,2,treatment,s20159,906
58770,100592,HUVEC-16_4_I16_1,HUVEC-16_4_I16,HUVEC,train,HUVEC-16,4,I16,1,treatment,s21757,931
58771,100593,HUVEC-16_4_I16_2,HUVEC-16_4_I16,HUVEC,train,HUVEC-16,4,I16,2,treatment,s21757,931
58772,100594,HUVEC-16_4_I17_1,HUVEC-16_4_I17,HUVEC,train,HUVEC-16,4,I17,1,treatment,s21543,420
58773,100595,HUVEC-16_4_I17_2,HUVEC-16_4_I17,HUVEC,train,HUVEC-16,4,I17,2,treatment,s21543,420
58774,100596,HUVEC-16_4_I18_1,HUVEC-16_4_I18,HUVEC,train,HUVEC-16,4,I18,1,treatment,s20707,1004
58775,100597,HUVEC-16_4_I18_2,HUVEC-16_4_I18,HUVEC,train,HUVEC-16,4,I18,2,treatment,s20707,1004
58776,100598,HUVEC-16_4_I19_1,HUVEC-16_4_I19,HUVEC,train,HUVEC-16,4,I19,1,treatment,s21494,925
58777,100599,HUVEC-16_4_I19_2,HUVEC-16_4_I19,HUVEC,train,HUVEC-16,4,I19,2,treatment,s21494,925
58778,100600,HUVEC-16_4_I20_1,HUVEC-16_4_I20,HUVEC,train,HUVEC-16,4,I20,1,treatment,s21059,12
58779,100601,HUVEC-16_4_I20_2,HUVEC-16_4_I20,HUVEC,train,HUVEC-16,4,I20,2,treatment,s21059,12
58780,100602,HUVEC-16_4_I21_1,HUVEC-16_4_I21,HUVEC,train,HUVEC-16,4,I21,1,treatment,s20021,935
58781,100603,HUVEC-16_4_I21_2,HUVEC-16_4_I21,HUVEC,train,HUVEC-16,4,I21,2,treatment,s20021,935
58782,100604,HUVEC-16_4_I22_1,HUVEC-16_4_I22,HUVEC,train,HUVEC-16,4,I22,1,treatment,s19923,772
58783,100605,HUVEC-16_4_I22_2,HUVEC-16_4_I22,HUVEC,train,HUVEC-16,4,I22,2,treatment,s19923,772
58784,100606,HUVEC-16_4_I23_1,HUVEC-16_4_I23,HUVEC,train,HUVEC-16,4,I23,1,treatment,s20592,323
58785,100607,HUVEC-16_4_I23_2,HUVEC-16_4_I23,HUVEC,train,HUVEC-16,4,I23,2,treatment,s20592,323
58786,100608,HUVEC-16_4_J02_1,HUVEC-16_4_J02,HUVEC,train,HUVEC-16,4,J02,1,treatment,s20437,316
58787,100609,HUVEC-16_4_J02_2,HUVEC-16_4_J02,HUVEC,train,HUVEC-16,4,J02,2,treatment,s20437,316
58788,100610,HUVEC-16_4_J03_1,HUVEC-16_4_J03,HUVEC,train,HUVEC-16,4,J03,1,positive_control,s24587,1119
58789,100611,HUVEC-16_4_J03_2,HUVEC-16_4_J03,HUVEC,train,HUVEC-16,4,J03,2,positive_control,s24587,1119
58790,100612,HUVEC-16_4_J04_1,HUVEC-16_4_J04,HUVEC,train,HUVEC-16,4,J04,1,treatment,s195079,328
58791,100613,HUVEC-16_4_J04_2,HUVEC-16_4_J04,HUVEC,train,HUVEC-16,4,J04,2,treatment,s195079,328
58792,100614,HUVEC-16_4_J05_1,HUVEC-16_4_J05,HUVEC,train,HUVEC-16,4,J05,1,treatment,s21141,1001
58793,100615,HUVEC-16_4_J05_2,HUVEC-16_4_J05,HUVEC,train,HUVEC-16,4,J05,2,treatment,s21141,1001
58794,100616,HUVEC-16_4_J06_1,HUVEC-16_4_J06,HUVEC,train,HUVEC-16,4,J06,1,treatment,s20635,519
58795,100617,HUVEC-16_4_J06_2,HUVEC-16_4_J06,HUVEC,train,HUVEC-16,4,J06,2,treatment,s20635,519
58796,100618,HUVEC-16_4_J07_1,HUVEC-16_4_J07,HUVEC,train,HUVEC-16,4,J07,1,positive_control,s502432,1134
58797,100619,HUVEC-16_4_J07_2,HUVEC-16_4_J07,HUVEC,train,HUVEC-16,4,J07,2,positive_control,s502432,1134
58798,100620,HUVEC-16_4_J08_1,HUVEC-16_4_J08,HUVEC,train,HUVEC-16,4,J08,1,treatment,s20523,631
58799,100621,HUVEC-16_4_J08_2,HUVEC-16_4_J08,HUVEC,train,HUVEC-16,4,J08,2,treatment,s20523,631
58800,100622,HUVEC-16_4_J09_1,HUVEC-16_4_J09,HUVEC,train,HUVEC-16,4,J09,1,treatment,s20305,231
58801,100623,HUVEC-16_4_J09_2,HUVEC-16_4_J09,HUVEC,train,HUVEC-16,4,J09,2,treatment,s20305,231
58802,100624,HUVEC-16_4_J10_1,HUVEC-16_4_J10,HUVEC,train,HUVEC-16,4,J10,1,treatment,s21692,69
58803,100625,HUVEC-16_4_J10_2,HUVEC-16_4_J10,HUVEC,train,HUVEC-16,4,J10,2,treatment,s21692,69
